,P_WOM_U,P_MARKETING_U,P_EXPERIENCE_U,P_SHARE,V_WOM_U,V_MARKETING_U,V_EXPERIENCE_U,V_SHARE,yw,ym,yp,yi,yr,yprof,yc
0,0.010000000000000163,0.0116464763519823,0.010000000000000163,0.0,0.010000000000000007,0.011646476351981946,0.010000000000000007,0.0,,,,,,,
1,0.010000342578739772,0.01355919249080628,0.010000000000000163,0.008,0.010000244699099724,0.013413970788892053,0.010000000000000007,0.0,,,,,,,
2,0.010000997989794156,0.015555833313582821,0.010055672063492626,0.0135,0.010000651883629705,0.015423501395658479,0.010000000000000007,0.02,9.925041448184315,2.121030380214075,8.681977873380346,164.16330278262063,77.1348233579547,49.24206561993541,27.89275773801925
3,0.010002199900036604,0.017781620522225556,0.010152306188293466,0.031,0.010002075603502828,0.018151260757023113,0.010068983840548527,0.03,9.651699546714655,2.000067061202533,8.4710462780392,167.49478628969342,76.38217411329497,48.98495586593776,27.39721824735716
4,0.010003808933536229,0.020665915418499468,0.010308849815369628,0.0375,0.010003815257948483,0.021710387202943385,0.010380781263912724,0.03,9.378357645244996,1.879103742190991,8.260114682698054,170.82626979676618,75.62952486863523,48.72784611194012,26.901678756695066
5,0.010006727237170486,0.023784366729659032,0.010611079710560927,0.051,0.010007481576172997,0.02455128489426547,0.01055302766677352,0.055,9.105015743775336,1.758140423179449,8.049183087356909,174.15775330383894,74.8768756239755,48.47073635794248,26.406139266032977
6,0.0100105460535836,0.027200848579958456,0.01067984225152771,0.059,0.010010433989203505,0.02767517259404819,0.011075711227462712,0.03,8.831673842305678,1.637177104167907,7.838251492015763,177.48923681091173,74.12422637931576,48.21362660394483,25.910599775370887
7,0.010014405347499247,0.03104189717145825,0.010905940184936182,0.0645,0.01001712853057648,0.03151728904842914,0.011553949469358392,0.055,8.558331940836018,1.5162137851563648,7.627319896674617,180.82072031798452,73.37157713465602,47.956516849947185,25.415060284708794
8,0.010019489657146424,0.03521882884185767,0.011219608270539687,0.065,0.010022271391457322,0.036077634257408286,0.012031627434542608,0.055,8.28499003936636,1.395250466144823,7.4163883013334715,184.15220382505728,72.61892788999629,47.69940709594954,24.919520794046704
9,0.010025903563131182,0.039818085345548836,0.011784274180604164,0.063,0.010031726432549078,0.03957245596694621,0.01200603997993833,0.105,8.0116481378967,1.2742871471332808,7.205456705992326,187.48368733213005,71.86627864533655,47.44229734195189,24.423981303384615
10,0.010034351349036599,0.044677221376778285,0.012400659848036092,0.0735,0.010041240598852313,0.0439708292523929,0.012636339932959395,0.08,7.738306236427039,1.153323828121739,6.994525110651184,190.81517083920292,71.11362940067681,47.18518758795427,23.92844181272253
11,0.010044332608866073,0.05000065576288274,0.012955432420884778,0.0815,0.01004986898330847,0.049241523460999546,0.013095357912719405,0.075,7.587825446163589,1.1673417735417635,6.839181368215938,189.71040504399596,72.04306469479445,47.9696187971046,24.07344589768985
12,0.010055155255550743,0.05554668612006058,0.013282746189720555,0.078,0.010062177095846548,0.055989928827804826,0.014264258439970678,0.05,7.527754567717334,1.105059710811548,6.791538287314939,188.18112399824432,72.76684822420623,48.4812650716144,24.285583152591816
