trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_344_trip_5_service_1,route_77,service_1,Giebułtów Morgi,"",0,block_344,shape_3451,
block_344_trip_6_service_1,route_77,service_1,Krowodrza Górka P+R,"",1,block_344,shape_3452,
block_344_trip_7_service_1,route_77,service_1,Giebułtów Morgi,"",0,block_344,shape_3451,
block_344_trip_8_service_1,route_77,service_1,Krowodrza Górka P+R,"",1,block_344,shape_3452,
block_344_trip_9_service_1,route_77,service_1,Giebułtów Morgi,"",0,block_344,shape_3451,
block_344_trip_10_service_1,route_77,service_1,Krowodrza Górka P+R,"",1,block_344,shape_3452,
block_344_trip_11_service_1,route_77,service_1,Giebułtów Morgi,"",0,block_344,shape_3451,
block_344_trip_12_service_1,route_77,service_1,Krowodrza Górka P+R,"",1,block_344,shape_3452,
block_344_trip_13_service_1,route_77,service_1,Giebułtów Morgi,"",0,block_344,shape_3451,
block_344_trip_14_service_1,route_77,service_1,Krowodrza Górka P+R,"",1,block_344,shape_3452,
block_344_trip_15_service_1,route_77,service_1,Giebułtów Morgi,"",0,block_344,shape_3451,
block_344_trip_16_service_1,route_77,service_1,Krowodrza Górka P+R,"",1,block_344,shape_3452,
block_344_trip_17_service_1,route_77,service_1,Giebułtów Morgi,"",0,block_344,shape_3451,
block_344_trip_18_service_1,route_77,service_1,Krowodrza Górka P+R,"",1,block_344,shape_3452,
block_344_trip_19_service_1,route_77,service_1,Giebułtów Morgi,"",0,block_344,shape_3451,
block_344_trip_20_service_1,route_77,service_1,Krowodrza Górka P+R,"",1,block_344,shape_3452,
block_344_trip_21_service_1,route_77,service_1,Giebułtów Morgi,"",0,block_344,shape_3451,
block_344_trip_22_service_1,route_77,service_1,Krowodrza Górka P+R,"",1,block_344,shape_3452,
block_344_trip_23_service_1,route_77,service_1,Giebułtów Morgi,"",0,block_344,shape_3451,
block_344_trip_24_service_1,route_77,service_1,Krowodrza Górka P+R,"",1,block_344,shape_3452,
block_365_trip_2_service_1,route_100,service_1,Czernichów Rynek,"",0,block_365,shape_3663,
block_365_trip_3_service_1,route_100,service_1,Os. Podwawelskie,"",1,block_365,shape_3664,
block_365_trip_4_service_1,route_85,service_1,Kamień Szkoła,"",0,block_365,shape_3523,
block_365_trip_5_service_1,route_85,service_1,Os. Podwawelskie,"",1,block_365,shape_3524,
block_365_trip_6_service_1,route_85,service_1,Kamień Szkoła,"",0,block_365,shape_3523,
block_365_trip_7_service_1,route_85,service_1,Os. Podwawelskie,"",1,block_365,shape_3524,
block_365_trip_8_service_1,route_92,service_1,Jeziorzany Pętla,"",0,block_365,shape_3588,
block_365_trip_9_service_1,route_92,service_1,Os. Podwawelskie,"",1,block_365,shape_5702,
block_365_trip_10_service_1,route_85,service_1,Kamień Szkoła,"",0,block_365,shape_3523,
block_365_trip_11_service_1,route_85,service_1,Os. Podwawelskie,"",1,block_365,shape_3524,
block_365_trip_12_service_1,route_92,service_1,Jeziorzany Pętla,"",0,block_365,shape_3588,
block_365_trip_13_service_1,route_92,service_1,Os. Podwawelskie,"",1,block_365,shape_5702,
block_365_trip_14_service_1,route_85,service_1,Kamień Szkoła,"",0,block_365,shape_3523,
block_365_trip_15_service_1,route_85,service_1,Os. Podwawelskie,"",1,block_365,shape_3524,
block_365_trip_16_service_1,route_92,service_1,Jeziorzany Pętla,"",0,block_365,shape_3588,
block_365_trip_17_service_1,route_92,service_1,Os. Podwawelskie,"",1,block_365,shape_5696,
block_366_trip_2_service_1,route_86,service_1,Ujazd Pętla,"",0,block_366,shape_3528,
block_366_trip_3_service_1,route_86,service_1,Bronowice Małe,"",1,block_366,shape_3529,
block_366_trip_4_service_1,route_86,service_1,Ujazd Pętla,"",0,block_366,shape_3528,
block_366_trip_5_service_1,route_86,service_1,Bronowice Małe,"",1,block_366,shape_3529,
