====================================================================
====================================================================
New simulation started at:    2023-02-28 01:08:00.096014
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost
0,0,0,1,0.45,2.0,0,True,0.0,0,0,0.0,0.0,1100.0
1,0,0,2,0.45,2.0,0,True,46.56,10,0,46.56,46.56,1100.0
2,10,0,1,0.4,2.0,0,True,47.75,11,4,47.75,47.75,1100.0
3,11,4,2,0.4,2.0,0,True,93.0,21,1,93.0,93.0,1100.0
4,21,1,0,0.45,2.0,0,True,174.14,32,1,174.14,174.14,1100.0
5,32,1,2,0.45,2.0,0,True,151.71,31,4,151.71,151.71,1100.0
6,31,4,2,0.45,2.0,0,True,199.8,38,1,199.8,199.8,1100.0
7,38,1,2,0.45,2.0,0,True,217.18,41,7,217.18,217.18,1100.0
8,41,7,0,0.5,2.0,0,True,321.86,55,5,321.86,321.86,1100.0
9,55,5,1,0.45,2.0,0,True,242.01,48,4,242.01,242.01,1100.0
10,48,4,2,0.45,2.0,0,True,313.86,55,8,313.86,313.86,1100.0
11,55,8,0,0.5,2.0,0,True,403.76,67,5,403.76,403.76,1100.0
12,67,5,1,0.45,2.0,0,True,244.27,46,7,244.27,244.27,1100.0
13,46,7,0,0.5,2.0,0,True,275.42,48,6,275.42,275.42,1100.0
14,48,6,0,0.55,2.0,0,True,395.96,62,7,395.96,395.96,1100.0
15,62,7,1,0.5,2.0,0,True,433.64,69,8,433.64,433.64,1100.0
16,69,8,0,0.55,2.0,0,True,378.89,62,6,378.89,378.89,1100.0
17,62,6,0,0.6,2.0,0,True,415.8,62,8,415.8,415.8,1100.0
18,62,8,1,0.55,2.0,0,True,405.38,70,4,405.38,405.38,1100.0
19,70,4,2,0.55,2.0,0,True,380.43,65,5,380.43,380.43,1100.0
20,65,5,1,0.5,2.0,0,True,311.61,56,6,311.61,311.61,1100.0
21,56,6,0,0.55,2.0,0,True,392.98,65,11,392.98,392.98,1100.0
22,65,11,1,0.5,2.0,0,True,297.86,53,6,297.86,297.86,1100.0
23,53,6,0,0.55,2.0,0,True,372.8,59,7,372.8,372.8,1100.0
24,59,7,2,0.55,2.0,0,True,369.4,52,5,369.4,369.4,1100.0
25,52,5,0,0.6,2.0,0,True,369.02,53,6,369.02,369.02,1100.0
26,53,6,1,0.55,2.0,0,True,378.83,60,5,378.83,378.83,1100.0
27,60,5,2,0.55,2.0,0,True,506.69,79,10,506.69,506.69,1100.0
28,79,10,2,0.55,2.0,0,True,479.2,73,8,479.2,479.2,1100.0
29,73,8,0,0.6,2.0,0,True,388.47,63,7,388.47,388.47,1100.0
30,63,7,1,0.55,2.0,0,True,406.87,67,4,406.87,406.87,1100.0
31,67,4,0,0.6,2.0,0,True,347.65,53,10,347.65,347.65,1100.0
32,53,10,0,0.65,2.0,0,True,521.74,65,6,521.74,521.74,1100.0
33,65,6,0,0.7,2.0,0,True,480.75,54,5,480.75,480.75,1100.0
34,54,5,2,0.7,2.0,0,True,555.44,66,6,555.44,555.44,1100.0
35,66,6,2,0.7,2.0,0,True,503.36,62,6,503.36,503.36,1100.0
36,62,6,0,0.75,2.0,0,True,566.27,71,5,566.27,566.27,1100.0
37,71,5,2,0.75,2.0,0,True,551.25,55,7,551.25,551.25,1100.0
38,55,7,2,0.75,2.0,0,True,441.92,49,9,441.92,441.92,1100.0
39,49,9,0,0.8,2.0,0,True,430.02,49,4,430.02,430.02,1100.0
40,49,4,1,0.75,2.0,0,True,647.87,74,8,647.87,647.87,1100.0
41,74,8,2,0.75,2.0,0,True,593.0,65,7,593.0,593.0,1100.0
42,65,7,0,0.8,2.0,0,True,536.2,62,9,536.2,536.2,1100.0
43,62,9,0,0.85,2.0,0,True,537.23,57,7,537.23,537.23,1100.0
44,57,7,2,0.85,2.0,0,True,622.6,64,4,622.6,622.6,1100.0
45,64,4,0,0.9,2.0,0,True,781.57,73,7,781.57,781.57,1100.0
46,73,7,0,0.95,2.0,0,True,696.76,62,8,696.76,696.76,1100.0
47,62,8,2,0.95,2.0,0,True,617.79,62,7,617.79,617.79,1100.0
48,62,7,0,1.0,2.0,0,True,566.22,53,9,566.22,566.22,1100.0
49,53,9,2,1.0,2.0,0,True,564.23,53,3,564.23,564.23,1100.0
50,53,3,1,0.95,2.0,0,True,640.38,59,7,640.38,640.38,1100.0
51,59,7,2,0.95,2.0,0,True,642.9,60,8,642.9,642.9,1100.0
52,60,8,1,0.9,2.0,0,True,691.01,57,4,691.01,691.01,1100.0
53,57,4,2,0.9,2.0,0,True,493.21,52,8,493.21,493.21,1100.0
54,52,8,0,0.95,2.0,0,True,468.54,47,3,468.54,468.54,1100.0
55,47,3,0,1.0,2.0,0,True,796.82,64,8,796.82,796.82,1100.0
56,64,8,2,1.0,2.0,0,True,696.26,58,3,696.26,696.26,1100.0
57,58,3,2,1.0,2.0,0,True,642.95,61,4,642.95,642.95,1100.0
58,61,4,1,0.95,2.0,0,True,723.31,69,3,723.31,723.31,1100.0
59,69,3,1,0.9,2.0,0,True,579.79,65,6,579.79,579.79,1100.0
60,65,6,2,0.9,2.0,0,True,647.47,61,4,647.47,647.47,1100.0
61,61,4,0,0.95,2.0,0,True,971.17,79,10,971.17,971.17,1100.0
62,79,10,2,0.95,2.0,0,True,623.52,57,12,623.52,623.52,1100.0
63,57,12,1,0.9,2.0,0,True,533.41,57,3,533.41,533.41,1100.0
64,57,3,0,0.95,2.0,0,True,719.02,68,7,719.02,719.02,1100.0
65,68,7,0,1.0,2.0,0,True,753.86,66,6,753.86,753.86,1100.0
66,66,6,2,1.0,2.0,0,True,825.41,71,11,825.41,825.41,1100.0
67,71,11,1,0.95,2.0,0,True,557.81,53,6,557.81,557.81,1100.0
68,53,6,1,0.9,2.0,0,True,677.85,61,8,677.85,677.85,1100.0
69,61,8,1,0.85,2.0,0,True,685.63,66,6,685.63,685.63,1100.0
70,66,6,1,0.8,2.0,0,True,692.93,71,6,692.93,692.93,1100.0
71,71,6,2,0.8,2.0,0,True,549.04,62,6,549.04,549.04,1100.0
72,62,6,0,0.85,2.0,0,True,693.41,67,7,693.41,693.41,1100.0
73,67,7,1,0.8,2.0,0,True,547.93,60,6,547.93,547.93,1100.0
74,60,6,2,0.8,2.0,0,True,632.94,71,7,632.94,632.94,1100.0
75,71,7,2,0.8,2.0,0,True,635.69,71,1,635.69,635.69,1100.0
76,71,1,0,0.85,2.0,0,True,772.25,77,6,772.25,772.25,1100.0
77,77,6,1,0.8,2.0,0,True,535.58,62,7,535.58,535.58,1100.0
78,62,7,1,0.75,2.0,0,True,520.63,64,8,520.63,520.63,1100.0
79,64,8,0,0.8,2.0,0,True,564.07,61,8,564.07,564.07,1100.0
80,61,8,1,0.75,2.0,0,True,557.78,68,4,557.78,557.78,1100.0
81,68,4,1,0.7,2.0,0,True,508.15,65,10,508.15,508.15,1100.0
82,65,10,2,0.7,2.0,0,True,340.05,43,2,340.05,340.05,1100.0
83,43,2,1,0.65,2.0,0,True,454.65,67,4,454.65,454.65,1100.0
84,67,4,0,0.7,2.0,0,True,522.62,60,4,522.62,522.62,1100.0
85,60,4,2,0.7,2.0,0,True,547.69,65,4,547.69,547.69,1100.0
86,65,4,1,0.65,2.0,0,True,436.39,57,6,436.39,436.39,1100.0
87,57,6,2,0.65,2.0,0,True,539.19,63,10,539.19,539.19,1100.0
88,63,10,0,0.7,2.0,0,True,512.99,66,9,512.99,512.99,1100.0
89,66,9,2,0.7,2.0,0,True,575.08,73,9,575.08,575.08,1100.0
90,73,9,1,0.65,2.0,0,True,454.9,64,8,454.9,454.9,1100.0
91,64,8,2,0.65,2.0,0,True,438.53,67,8,438.53,438.53,1100.0
92,67,8,1,0.6,2.0,0,True,443.99,65,8,443.99,443.99,1100.0
93,65,8,1,0.55,2.0,0,True,425.01,64,4,425.01,425.01,1100.0
94,64,4,1,0.5,2.0,0,True,321.95,62,4,321.95,321.95,1100.0
95,62,4,1,0.45,2.0,0,True,320.89,61,3,320.89,320.89,1100.0
96,61,3,0,0.5,2.0,0,True,277.18,55,5,277.18,277.18,1100.0
97,55,5,1,0.45,2.0,0,True,303.99,58,3,303.99,303.99,1100.0
98,58,3,2,0.45,2.0,0,True,276.33,53,7,276.33,276.33,1100.0
99,53,7,1,0.4,2.0,0,True,213.36,53,11,213.36,213.36,1100.0
100,53,11,1,0.35,2.0,0.4,False,-38.99,68,9,-38.99,272.95,0
101,68,9,2,0.35,2.0,0.4,False,-35.33,56,6,-35.33,247.28,0
102,56,6,2,0.35,2.0,0.4,False,-40.87,67,6,-40.87,286.06,0
103,67,6,1,0.3,2.0,0.4,False,-60.11,54,3,-60.11,180.34,0
104,54,3,2,0.3,2.0,0.4,False,-75.97,66,5,-75.97,227.91,0
105,66,5,2,0.3,2.0,0.4,False,-75.01,68,8,-75.01,225.03,0
106,68,8,1,0.25,2.0,0.4,False,-115.18,66,5,-115.18,191.97,0
107,66,5,0,0.3,2.0,0.4,False,-92.14,72,3,-92.14,276.43,0
108,72,3,2,0.3,2.0,0.4,False,-65.51,62,8,-65.51,196.53,0
109,62,8,2,0.3,2.0,0.4,False,-74.32,65,6,-74.32,222.96,0
110,65,6,1,0.25,2.0,0.4,False,-123.74,77,7,-123.74,206.24,0
111,77,7,1,0.2,2.0,0.4,False,-126.1,57,4,-126.1,126.1,0
112,57,4,0,0.25,2.0,0.4,False,-127.12,76,8,-127.12,211.86,0
113,76,8,2,0.25,2.0,0.4,False,-126.5,74,7,-126.5,210.84,0
114,74,7,0,0.3,2.0,0.4,False,-71.58,60,10,-71.58,214.74,0
115,60,10,2,0.3,2.0,0.4,False,-85.77,75,14,-85.77,257.31,0
116,75,14,2,0.3,2.0,0.4,False,-63.22,55,9,-63.22,196.17,0
117,55,9,2,0.3,2.0,0.4,False,-68.03,64,5,-68.03,210.61,0
118,64,5,0,0.35,2.0,0.4,False,-30.41,65,11,-30.41,251.12,0
119,65,11,2,0.35,2.0,0.4,False,-27.39,55,10,-27.39,206.93,0
120,55,10,0,0.4,2.0,0.4,False,9.2,73,10,9.2,313.08,0
121,73,10,1,0.35,2.0,0.4,False,-27.7,69,9,-27.7,281.12,0
122,69,9,1,0.3,2.0,0.4,False,-68.7,64,8,-68.7,222.5,0
123,64,8,0,0.35,2.0,0.4,False,-25.84,66,7,-25.84,270.74,0
124,66,7,1,0.3,2.0,0.4,False,-68.78,71,5,-68.78,244.88,0
125,71,5,0,0.35,2.0,0.4,False,-28.19,67,6,-28.19,258.44,0
126,67,6,1,0.3,2.0,0.4,False,-75.98,81,5,-75.98,254.11,0
127,81,5,0,0.35,2.0,0.4,False,-33.9,70,11,-33.9,275.61,0
128,70,11,0,0.4,2.0,0.4,False,7.66,58,12,7.66,295.64,0
129,58,12,2,0.4,2.0,0.4,False,7.41,61,9,7.41,247.54,0
130,61,9,2,0.4,2.0,0.4,False,12.6,67,9,12.6,294.89,0
131,67,9,0,0.45,2.0,0.4,False,63.59,82,5,63.59,409.72,0
132,82,5,1,0.4,2.0,0.4,False,17.62,70,5,17.62,318.04,0
133,70,5,2,0.4,2.0,0.4,False,16.55,71,11,16.55,291.18,0
134,71,11,0,0.45,2.0,0.4,False,61.79,73,11,61.79,331.1,0
135,73,11,1,0.4,2.0,0.4,False,28.35,66,11,28.35,265.88,0
136,66,11,1,0.35,2.0,0.4,False,-7.19,76,5,-7.19,278.63,0
137,76,5,1,0.3,2.0,0.4,False,-74.89,82,9,-74.89,284.06,0
138,82,9,2,0.3,2.0,0.4,False,-42.56,75,10,-42.56,225.82,0
139,75,10,2,0.3,2.0,0.4,False,-54.87,75,10,-54.87,233.62,0
140,75,10,2,0.3,2.0,0.4,False,-58.32,84,9,-58.32,287.43,0
141,84,9,1,0.25,2.0,0.4,False,-99.32,91,9,-99.32,216.36,0
142,91,9,2,0.25,2.0,0.4,False,-106.41,79,6,-106.41,225.58,0
143,79,6,2,0.25,2.0,0.4,False,-97.23,78,13,-97.23,219.15,0
144,78,13,1,0.2,2.0,0.4,False,-152.84,92,8,-152.84,178.82,0
145,92,8,0,0.25,2.0,0.4,False,-112.89,94,10,-112.89,250.95,0
146,94,10,2,0.25,2.0,0.4,False,-103.58,85,9,-103.58,230.78,0
147,85,9,2,0.25,2.0,0.4,False,-92.16,78,11,-92.16,208.0,0
148,78,11,2,0.25,2.0,0.4,False,-70.6,92,10,-70.6,223.57,0
149,92,10,1,0.2,2.0,0.4,False,-101.8,83,10,-101.8,163.07,0
150,83,10,2,0.2,2.0,0.4,False,-136.63,77,11,-136.63,173.22,0
151,77,11,2,0.2,2.0,0.4,False,-119.97,91,15,-119.97,183.56,0
152,91,15,1,0.15,2.0,0.4,False,-167.05,90,13,-167.05,140.44,0
153,90,13,2,0.15,2.0,0.4,False,-163.4,85,15,-163.4,137.53,0
154,85,15,1,0.1,2.0,0.4,False,-161.75,87,11,-161.75,81.76,0
155,87,11,0,0.15,2.0,0.4,False,-160.05,93,8,-160.05,144.93,0
156,93,8,1,0.1,2.0,0.4,False,-251.17,111,17,-251.17,109.01,0
157,111,17,2,0.1,2.0,0.4,False,-244.3,115,16,-244.3,110.51,0
158,115,16,0,0.15,2.0,0.4,False,-186.85,105,18,-186.85,155.2,0
159,105,18,2,0.15,2.0,0.4,False,-130.39,98,15,-130.39,131.84,0
160,98,15,0,0.2,2.0,0.4,False,-103.49,112,15,-103.49,215.35,0
161,112,15,1,0.15,2.0,0.4,False,-122.35,102,14,-122.35,149.1,0
162,102,14,2,0.15,2.0,0.4,False,-120.37,101,10,-120.37,141.14,0
163,101,10,1,0.1,2.0,0.4,False,-278.5,121,16,-278.5,131.01,0
164,121,16,2,0.1,2.0,0.4,False,-216.92,111,20,-216.92,107.83,0
165,111,20,0,0.15,2.0,0.4,False,-113.82,98,13,-113.82,140.12,0
166,98,13,2,0.15,2.0,0.4,False,-148.08,117,13,-148.08,170.97,0
167,117,13,2,0.15,2.0,0.4,False,-149.93,110,15,-149.93,174.79,0
168,110,15,2,0.15,2.0,0.4,False,-115.6,120,12,-115.6,158.4,0
169,120,12,1,0.1,2.0,0.4,False,-169.28,114,19,-169.28,102.5,0
170,114,19,2,0.1,2.0,0.4,False,-200.37,128,17,-200.37,113.99,0
171,128,17,2,0.1,2.0,0.4,False,-204.65,130,15,-204.65,126.36,0
172,130,15,1,0.05,2.0,0.4,False,-255.98,131,21,-255.98,62.63,0
173,131,21,1,0.0,2.0,0.4,False,-316.03,135,21,-316.03,0.0,0
174,135,21,0,0.05,2.0,0.4,False,-204.69,122,25,-204.69,56.81,0
175,122,25,2,0.05,2.0,0.4,False,-258.77,134,20,-258.77,62.8,0
176,134,20,0,0.1,2.0,0.4,False,-218.73,141,17,-218.73,134.74,0
177,141,17,1,0.05,2.0,0.4,False,-263.78,148,20,-263.78,66.52,0
178,148,20,2,0.05,2.0,0.4,False,-370.02,173,17,-370.02,85.65,0
179,173,17,2,0.05,2.0,0.4,False,-264.34,157,27,-264.34,72.8,0
180,157,27,2,0.05,2.0,0.4,False,-284.0,165,19,-284.0,76.01,0
181,165,19,1,0.0,2.0,0.4,False,-394.15,186,28,-394.15,0.0,0
182,186,28,0,0.05,2.0,0.4,False,-327.54,191,27,-327.54,91.07,0
183,191,27,2,0.05,2.0,0.4,False,-291.37,177,29,-291.37,80.14,0
184,177,29,2,0.05,2.0,0.4,False,-328.31,198,26,-328.31,89.31,0
185,198,26,0,0.1,2.0,0.4,False,-128.26,173,26,-128.26,153.86,0
186,173,26,1,0.05,2.0,0.4,False,-246.22,188,33,-246.22,85.02,0
187,188,33,2,0.05,2.0,0.4,False,-260.5,201,27,-260.5,90.8,0
188,201,27,1,0.0,2.0,0.4,False,-419.9,213,26,-419.9,0.0,0
189,213,26,0,0.05,2.0,0.4,False,-258.99,202,30,-258.99,91.38,0
190,202,30,1,0.0,2.0,0.4,False,-302.3,198,31,-302.3,0.0,0
191,198,31,1,0.0,2.0,0.4,False,-364.72,219,24,-364.72,0.0,0
192,219,24,0,0.05,2.0,0.4,False,-246.25,210,34,-246.25,96.64,0
193,210,34,1,0.0,2.0,0.4,False,-331.04,208,36,-331.04,0.0,0
194,208,36,2,0.0,2.0,0.4,False,-355.93,224,29,-355.93,0.0,0
195,224,29,1,0.0,2.0,0.4,False,-319.73,211,33,-319.73,0.0,0
196,211,33,2,0.0,2.0,0.4,False,-386.37,229,35,-386.37,0.0,0
197,229,35,1,0.0,2.0,0.4,False,-359.04,248,35,-359.04,0.0,0
198,248,35,0,0.05,2.0,0.4,False,-190.71,227,39,-190.71,97.96,0
199,227,39,0,0.1,2.0,0.4,False,-123.27,251,35,-123.27,221.87,0
200,251,35,1,0.05,2.0,0,False,111.26,248,32,111.26,111.26,0
201,248,32,2,0.05,2.0,0,False,111.7,257,34,111.7,111.7,0
202,257,34,1,0.0,2.0,0,False,0.0,263,40,0.0,0.0,0
203,263,40,2,0.0,2.0,0,False,0.0,240,44,0.0,0.0,0
204,240,44,1,0.0,2.0,0,False,0.0,236,32,0.0,0.0,0
205,236,32,0,0.05,2.0,0,False,100.05,225,37,100.05,100.05,0
206,225,37,0,0.1,2.0,0,False,186.61,219,35,186.61,186.61,0
207,219,35,0,0.15,2.0,0,False,287.9,218,36,287.9,287.9,0
208,218,36,1,0.1,2.0,0,False,192.52,224,29,192.52,192.52,0
209,224,29,0,0.15,2.0,0,False,284.01,215,37,284.01,284.01,0
