====================================================================
====================================================================
New simulation started at:    2023-03-01 11:55:34.348820
act_size:    3
====================================================================
====================================================================
day,nP,nV,Action,Commrate,fare,discount,daily_marketing,reward,new_nV,new_nP,plat_rev,plat_rev_wod,marketing_cost,w_rew,w_mark,rew_normal,mark_normal
665,105,20,0,0.15,2.0,0,False,0.24,110,19,153.81,153.81,0,0.9,0.1,0.15381,0.9923076923076923,
666,110,19,2,0.15,2.0,0,False,0.22,98,23,145.9,145.9,0,0.9,0.1,0.1459,0.9307692307692308,
667,98,23,1,0.1,2.0,0,False,0.2,117,17,108.71,108.71,0,0.9,0.1,0.10870999999999999,1.0307692307692307,
668,117,17,1,0.05,2.0,0,False,0.15,119,14,58.42,58.42,0,0.9,0.1,0.05842,1.023076923076923,
669,119,14,0,0.1,2.0,0,False,0.19,109,17,108.12,108.12,0,0.9,0.1,0.10812000000000001,0.9692307692307692,
670,109,17,0,0.15,2.0,0,False,0.25,122,19,159.69,159.69,0,0.9,0.1,0.15969,1.0846153846153845,
671,122,19,0,0.2,2.0,0,False,0.33,120,23,244.92,244.92,0,0.9,0.1,0.24492,1.1,
672,120,23,2,0.2,2.0,0,False,0.29,110,10,219.14,219.14,0,0.9,0.1,0.21913999999999997,0.9230769230769231,
673,110,10,2,0.2,2.0,0,False,0.26,106,19,177.64,177.64,0,0.9,0.1,0.17764,0.9615384615384616,
674,106,19,2,0.2,2.0,0,False,0.31,116,18,229.45,229.45,0,0.9,0.1,0.22945,1.0307692307692307,
675,116,18,1,0.15,2.0,0,False,0.24,108,17,163.24,163.24,0,0.9,0.1,0.16324,0.9615384615384616,
676,108,17,1,0.1,2.0,0,False,0.2,117,10,109.19,109.19,0,0.9,0.1,0.10919,0.9769230769230769,
677,117,10,1,0.05,2.0,0,False,0.12,92,14,43.73,43.73,0,0.9,0.1,0.04373,0.8153846153846154,
678,92,14,2,0.05,2.0,0,False,0.15,111,26,51.36,51.36,0,0.9,0.1,0.05136,1.0538461538461539,
679,111,26,1,0.0,2.0,0,False,0.1,119,14,0.0,0.0,0,0.9,0.1,0.0,1.023076923076923,
680,119,14,2,0.0,2.0,0,False,0.1,112,18,0.0,0.0,0,0.9,0.1,0.0,1.0,
681,112,18,0,0.05,2.0,0,False,0.15,112,22,55.5,55.5,0,0.9,0.1,0.0555,1.0307692307692307,
682,112,22,0,0.1,2.0,0,False,0.2,113,19,105.47,105.47,0,0.9,0.1,0.10547,1.0153846153846153,
683,113,19,2,0.1,2.0,0,False,0.18,105,19,93.99,93.99,0,0.9,0.1,0.09398999999999999,0.9538461538461539,
684,105,19,2,0.1,2.0,0,False,0.18,102,22,89.32,89.32,0,0.9,0.1,0.08932,0.9538461538461539,
685,102,22,2,0.1,2.0,0,False,0.18,107,18,98.22,98.22,0,0.9,0.1,0.09822,0.9615384615384616,
686,107,18,2,0.1,2.0,0,False,0.2,116,17,110.24,110.24,0,0.9,0.1,0.11023999999999999,1.023076923076923,
687,116,17,1,0.05,2.0,0,False,0.16,118,17,58.26,58.26,0,0.9,0.1,0.05826,1.0384615384615385,
688,118,17,2,0.05,2.0,0,False,0.15,120,15,50.54,50.54,0,0.9,0.1,0.05054,1.0384615384615385,
689,120,15,1,0.0,2.0,0,False,0.1,117,15,0.0,0.0,0,0.9,0.1,0.0,1.0153846153846153,
690,117,15,2,0.0,2.0,0,False,0.11,117,25,0.0,0.0,0,0.9,0.1,0.0,1.0923076923076922,
691,117,25,2,0.0,2.0,0,False,0.1,113,20,0.0,0.0,0,0.9,0.1,0.0,1.023076923076923,
692,113,20,0,0.05,2.0,0,False,0.15,113,19,52.67,52.67,0,0.9,0.1,0.05267,1.0153846153846153,
693,113,19,0,0.1,2.0,0,False,0.18,110,15,97.83,97.83,0,0.9,0.1,0.09783,0.9615384615384616,
694,110,15,2,0.1,2.0,0,False,0.2,116,17,111.41,111.41,0,0.9,0.1,0.11141,1.023076923076923,
695,116,17,1,0.05,2.0,0,False,0.16,117,20,55.32,55.32,0,0.9,0.1,0.05532,1.0538461538461539,
696,117,20,0,0.1,2.0,0,False,0.21,124,17,115.18,115.18,0,0.9,0.1,0.11518,1.0846153846153845,
697,124,17,0,0.15,2.0,0,False,0.23,112,21,139.9,139.9,0,0.9,0.1,0.1399,1.023076923076923,
698,112,21,1,0.1,2.0,0,False,0.2,111,19,110.91,110.91,0,0.9,0.1,0.11091,1.0,
699,111,19,2,0.1,2.0,0,False,0.21,119,16,119.79,119.79,0,0.9,0.1,0.11979000000000001,1.0384615384615385,
700,119,16,2,0.1,2.0,0,False,0.2,116,21,106.62,106.62,0,0.9,0.1,0.10662,1.0538461538461539,
701,116,21,2,0.1,2.0,0,False,0.2,109,22,111.04,111.04,0,0.9,0.1,0.11104,1.0076923076923077,
702,109,22,1,0.05,2.0,0,False,0.16,121,21,53.08,53.08,0,0.9,0.1,0.053079999999999995,1.0923076923076922,
703,121,21,2,0.05,2.0,0,False,0.16,118,27,58.05,58.05,0,0.9,0.1,0.05805,1.1153846153846154,
704,118,27,1,0.0,2.0,0,False,0.1,112,21,0.0,0.0,0,0.9,0.1,0.0,1.023076923076923,
705,112,21,0,0.05,2.0,0,False,0.16,120,24,55.21,55.21,0,0.9,0.1,0.05521,1.1076923076923078,
706,120,24,1,0.0,2.0,0,False,0.1,106,21,0.0,0.0,0,0.9,0.1,0.0,0.9769230769230769,
707,106,21,2,0.0,2.0,0,False,0.1,111,18,0.0,0.0,0,0.9,0.1,0.0,0.9923076923076923,
708,111,18,1,0.0,2.0,0,False,0.11,119,21,0.0,0.0,0,0.9,0.1,0.0,1.0769230769230769,
709,119,21,2,0.0,2.0,0,False,0.11,120,19,0.0,0.0,0,0.9,0.1,0.0,1.0692307692307692,
710,120,19,1,0.0,2.0,0,False,0.11,121,26,0.0,0.0,0,0.9,0.1,0.0,1.1307692307692307,
711,121,26,2,0.0,2.0,0,False,0.1,110,19,0.0,0.0,0,0.9,0.1,0.0,0.9923076923076923,
712,110,19,0,0.05,2.0,0,False,0.14,109,19,50.43,50.43,0,0.9,0.1,0.05043,0.9846153846153847,
713,109,19,1,0.0,2.0,0,False,0.11,120,20,0.0,0.0,0,0.9,0.1,0.0,1.0769230769230769,
714,120,20,0,0.05,2.0,0,False,0.16,119,22,57.29,57.29,0,0.9,0.1,0.05729,1.0846153846153845,
715,119,22,1,0.0,2.0,0,False,0.11,127,22,0.0,0.0,0,0.9,0.1,0.0,1.146153846153846,
716,127,22,0,0.05,2.0,0,False,0.15,115,23,53.88,53.88,0,0.9,0.1,0.053880000000000004,1.0615384615384615,
717,115,23,2,0.05,2.0,0,False,0.16,123,15,60.45,60.45,0,0.9,0.1,0.060450000000000004,1.0615384615384615,
718,123,15,1,0.0,2.0,0,False,0.11,117,23,0.0,0.0,0,0.9,0.1,0.0,1.0769230769230769,
719,117,23,2,0.0,2.0,0,False,0.11,118,19,0.0,0.0,0,0.9,0.1,0.0,1.0538461538461539,
720,118,19,1,0.0,2.0,0,False,0.11,120,23,0.0,0.0,0,0.9,0.1,0.0,1.1,
721,120,23,1,0.0,2.0,0,False,0.11,124,23,0.0,0.0,0,0.9,0.1,0.0,1.1307692307692307,
722,124,23,2,0.0,2.0,0,False,0.11,118,25,0.0,0.0,0,0.9,0.1,0.0,1.1,
723,118,25,2,0.0,2.0,0,False,0.11,125,21,0.0,0.0,0,0.9,0.1,0.0,1.123076923076923,
724,125,21,1,0.0,2.0,0,False,0.11,120,21,0.0,0.0,0,0.9,0.1,0.0,1.0846153846153845,
725,120,21,1,0.0,2.0,0,False,0.1,109,19,0.0,0.0,0,0.9,0.1,0.0,0.9846153846153847,
726,109,19,2,0.0,2.0,0,False,0.12,129,23,0.0,0.0,0,0.9,0.1,0.0,1.1692307692307693,
727,129,23,1,0.0,2.0,0,False,0.11,115,22,0.0,0.0,0,0.9,0.1,0.0,1.0538461538461539,
728,115,22,1,0.0,2.0,0,False,0.11,118,26,0.0,0.0,0,0.9,0.1,0.0,1.1076923076923078,
729,118,26,2,0.0,2.0,0,False,0.11,116,22,0.0,0.0,0,0.9,0.1,0.0,1.0615384615384615,
730,116,22,2,0.0,2.0,0,False,0.12,130,21,0.0,0.0,0,0.9,0.1,0.0,1.1615384615384616,
731,130,21,2,0.0,2.0,0,False,0.12,134,27,0.0,0.0,0,0.9,0.1,0.0,1.2384615384615385,
732,134,27,1,0.0,2.0,0,False,0.11,122,20,0.0,0.0,0,0.9,0.1,0.0,1.0923076923076922,
733,122,20,2,0.0,2.0,0,False,0.11,128,20,0.0,0.0,0,0.9,0.1,0.0,1.1384615384615384,
734,128,20,2,0.0,2.0,0,False,0.11,122,27,0.0,0.0,0,0.9,0.1,0.0,1.146153846153846,
735,122,27,2,0.0,2.0,0,False,0.11,120,27,0.0,0.0,0,0.9,0.1,0.0,1.1307692307692307,
736,120,27,0,0.05,2.0,0,False,0.15,114,21,52.32,52.32,0,0.9,0.1,0.05232,1.0384615384615385,
737,114,21,0,0.1,2.0,0,False,0.21,121,22,110.07,110.07,0,0.9,0.1,0.11006999999999999,1.1,
738,121,22,1,0.05,2.0,0,False,0.16,124,24,56.44,56.44,0,0.9,0.1,0.05644,1.1384615384615384,
739,124,24,2,0.05,2.0,0,False,0.16,125,24,54.27,54.27,0,0.9,0.1,0.054270000000000006,1.146153846153846,
740,125,24,0,0.1,2.0,0,False,0.2,120,18,108.2,108.2,0,0.9,0.1,0.1082,1.0615384615384615,
741,120,18,0,0.15,2.0,0,False,0.29,134,14,195.44,195.44,0,0.9,0.1,0.19544,1.1384615384615384,
742,134,14,1,0.1,2.0,0,False,0.19,113,13,102.38,102.38,0,0.9,0.1,0.10238,0.9692307692307692,
743,113,13,2,0.1,2.0,0,False,0.2,119,23,104.14,104.14,0,0.9,0.1,0.10414,1.0923076923076922,
744,119,23,1,0.05,2.0,0,False,0.16,120,23,56.93,56.93,0,0.9,0.1,0.05693,1.1,
745,120,23,0,0.1,2.0,0,False,0.22,126,18,116.1,116.1,0,0.9,0.1,0.1161,1.1076923076923078,
746,126,18,2,0.1,2.0,0,False,0.21,122,20,114.91,114.91,0,0.9,0.1,0.11491,1.0923076923076922,
747,122,20,1,0.05,2.0,0,False,0.17,134,19,63.66,63.66,0,0.9,0.1,0.06366,1.176923076923077,
748,134,19,1,0.0,2.0,0,False,0.11,133,15,0.0,0.0,0,0.9,0.1,0.0,1.1384615384615384,
749,133,15,1,0.0,2.0,0,False,0.11,125,22,0.0,0.0,0,0.9,0.1,0.0,1.1307692307692307,
750,125,22,2,0.0,2.0,0,False,0.11,126,22,0.0,0.0,0,0.9,0.1,0.0,1.1384615384615384,
751,126,22,1,0.0,2.0,0,False,0.11,123,23,0.0,0.0,0,0.9,0.1,0.0,1.123076923076923,
752,123,23,1,0.0,2.0,0,False,0.12,136,19,0.0,0.0,0,0.9,0.1,0.0,1.1923076923076923,
753,136,19,1,0.0,2.0,0,False,0.11,120,26,0.0,0.0,0,0.9,0.1,0.0,1.123076923076923,
754,120,26,0,0.05,2.0,0,False,0.16,118,23,54.88,54.88,0,0.9,0.1,0.054880000000000005,1.0846153846153845,
755,118,23,0,0.1,2.0,0,False,0.22,126,24,117.78,117.78,0,0.9,0.1,0.11778,1.1538461538461537,
756,126,24,2,0.1,2.0,0,False,0.23,132,24,125.98,125.98,0,0.9,0.1,0.12598,1.2,
757,132,24,2,0.1,2.0,0,False,0.22,130,20,121.78,121.78,0,0.9,0.1,0.12178,1.1538461538461537,
758,130,20,1,0.05,2.0,0,False,0.16,124,22,56.1,56.1,0,0.9,0.1,0.056100000000000004,1.123076923076923,
759,124,22,2,0.05,2.0,0,False,0.14,112,16,48.46,48.46,0,0.9,0.1,0.04846,0.9846153846153847,
760,112,16,0,0.1,2.0,0,False,0.21,122,25,106.72,106.72,0,0.9,0.1,0.10672,1.1307692307692307,
761,122,25,0,0.15,2.0,0,False,0.28,129,18,186.72,186.72,0,0.9,0.1,0.18672,1.1307692307692307,
762,129,18,1,0.1,2.0,0,False,0.24,141,19,128.49,128.49,0,0.9,0.1,0.12849000000000002,1.2307692307692308,
763,141,19,2,0.1,2.0,0,False,0.2,116,19,103.77,103.77,0,0.9,0.1,0.10377,1.0384615384615385,
764,116,19,2,0.1,2.0,0,False,0.19,111,19,97.83,97.83,0,0.9,0.1,0.09783,1.0,
765,111,19,2,0.1,2.0,0,False,0.22,126,16,118.19,118.19,0,0.9,0.1,0.11819,1.0923076923076922,
766,126,16,1,0.05,2.0,0,False,0.17,132,23,60.85,60.85,0,0.9,0.1,0.06085,1.1923076923076923,
767,132,23,1,0.0,2.0,0,False,0.12,138,22,0.0,0.0,0,0.9,0.1,0.0,1.2307692307692308,
768,138,22,0,0.05,2.0,0,False,0.16,123,18,55.79,55.79,0,0.9,0.1,0.05579,1.0846153846153845,
769,123,18,1,0.0,2.0,0,False,0.11,122,22,0.0,0.0,0,0.9,0.1,0.0,1.1076923076923078,
770,122,22,0,0.05,2.0,0,False,0.15,120,21,51.18,51.18,0,0.9,0.1,0.051179999999999996,1.0846153846153845,
771,120,21,2,0.05,2.0,0,False,0.16,120,28,54.31,54.31,0,0.9,0.1,0.054310000000000004,1.1384615384615384,
772,120,28,0,0.1,2.0,0,False,0.21,121,21,114.98,114.98,0,0.9,0.1,0.11498,1.0923076923076922,
773,121,21,0,0.15,2.0,0,False,0.27,127,24,169.84,169.84,0,0.9,0.1,0.16984,1.1615384615384616,
774,127,24,1,0.1,2.0,0,False,0.22,136,11,121.9,121.9,0,0.9,0.1,0.12190000000000001,1.1307692307692307,
775,136,11,2,0.1,2.0,0,False,0.22,131,14,119.83,119.83,0,0.9,0.1,0.11982999999999999,1.1153846153846154,
776,131,14,2,0.1,2.0,0,False,0.23,129,26,121.91,121.91,0,0.9,0.1,0.12190999999999999,1.1923076923076923,
777,129,26,1,0.05,2.0,0,False,0.16,126,17,54.84,54.84,0,0.9,0.1,0.05484000000000001,1.1,
778,126,17,2,0.05,2.0,0,False,0.17,127,29,56.71,56.71,0,0.9,0.1,0.05671,1.2,
779,127,29,2,0.05,2.0,0,False,0.16,125,20,56.02,56.02,0,0.9,0.1,0.05602,1.1153846153846154,
780,125,20,0,0.1,2.0,0,False,0.19,117,20,98.57,98.57,0,0.9,0.1,0.09856999999999999,1.0538461538461539,
781,117,20,0,0.15,2.0,0,False,0.28,129,20,183.03,183.03,0,0.9,0.1,0.18303,1.146153846153846,
782,129,20,1,0.1,2.0,0,False,0.21,123,21,104.97,104.97,0,0.9,0.1,0.10497,1.1076923076923078,
783,123,21,2,0.1,2.0,0,False,0.23,131,22,120.68,120.68,0,0.9,0.1,0.12068000000000001,1.176923076923077,
784,131,22,0,0.15,2.0,0,False,0.29,132,21,187.23,187.23,0,0.9,0.1,0.18722999999999998,1.176923076923077,
785,132,21,1,0.1,2.0,0,False,0.2,118,25,99.08,99.08,0,0.9,0.1,0.09908,1.1,
786,118,25,2,0.1,2.0,0,False,0.23,127,25,120.47,120.47,0,0.9,0.1,0.12047,1.1692307692307693,
787,127,25,1,0.05,2.0,0,False,0.18,138,11,68.37,68.37,0,0.9,0.1,0.06837,1.146153846153846,
788,138,11,2,0.05,2.0,0,False,0.16,125,18,60.14,60.14,0,0.9,0.1,0.06014,1.1,
789,125,18,1,0.0,2.0,0,False,0.12,133,17,0.0,0.0,0,0.9,0.1,0.0,1.1538461538461537,
790,133,17,1,0.0,2.0,0,False,0.12,136,14,0.0,0.0,0,0.9,0.1,0.0,1.1538461538461537,
791,136,14,0,0.05,2.0,0,False,0.16,123,17,53.51,53.51,0,0.9,0.1,0.053509999999999995,1.0769230769230769,
792,123,17,2,0.05,2.0,0,False,0.15,114,24,50.63,50.63,0,0.9,0.1,0.05063,1.0615384615384615,
793,114,24,2,0.05,2.0,0,False,0.15,117,22,51.92,51.92,0,0.9,0.1,0.05192,1.0692307692307692,
794,117,22,1,0.0,2.0,0,False,0.12,130,24,0.0,0.0,0,0.9,0.1,0.0,1.1846153846153846,
795,130,24,2,0.0,2.0,0,False,0.12,131,21,0.0,0.0,0,0.9,0.1,0.0,1.1692307692307693,
796,131,21,1,0.0,2.0,0,False,0.11,124,19,0.0,0.0,0,0.9,0.1,0.0,1.1,
797,124,19,0,0.05,2.0,0,False,0.17,123,26,57.76,57.76,0,0.9,0.1,0.05776,1.146153846153846,
798,123,26,0,0.1,2.0,0,False,0.21,116,25,113.59,113.59,0,0.9,0.1,0.11359,1.0846153846153845,
799,116,25,0,0.15,2.0,0,False,0.3,136,28,197.79,197.79,0,0.9,0.1,0.19779,1.2615384615384615,
